,File Name,Candidate,Sentence,Propaganda Segments,Loaded_Language,"Name_Calling,Labeling",Repetition,"Exaggeration,Minimisation",Doubt,Appeal_to_fear-prejudice,Flag-Waving,Causal_Oversimplification,Slogans,Appeal_to_Authority,Black-and-White_Fallacy,Thought-terminating_Cliches,"Whataboutism,Straw_Men,Red_Herring","Obfuscation,Intentional_Vagueness,Confusion","Bandwagon,Reductio_ad_hitlerum",Num Prop
414,DT1000_1500.txt,DT,"Join me in San Jose, California- tomorrow evening at 7pm! #MakeAmericaGreatAgain #Trump2016 https://t.co/jLQukR550J https://t.co/Uds8OdH3A4",MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
415,DT1000_1500.txt,DT,"So I raised/gave $5,600,000 for the veterans and the media makes me look bad! They do anything to belittle - totally biased.","the media makes me look bad: Whataboutism,Straw_Men,Red_Herring",,,,,,,,,,,,,1,,,1.0
416,DT1000_1500.txt,DT,Congratulations to @seanhannity on his tremendous increase in television ratings. Speaking of ratings- I will be on his show tonight @ 10pE.,"totally biased: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
417,DT1000_1500.txt,DT,"Katie Couric, the third rate reporter, who has been largely forgotten, should be ashamed of herself for the fraudulent editing of her doc.","the third rate reporter: Name_Calling,Labeling, ""should be ashamed of herself"": Loaded_Language",,1,,,,,,,,,,,,,,2.0
418,DT1000_1500.txt,DT,I will be interviewed on @seanhannity tonight at 10pmE on @FoxNews. Enjoy!,fraudulent editing of her doc: Loaded_Language,1,,,,,,,,,,,,,,,1.0
419,DT1000_1500.txt,DT,So many veterans groups are beyond happy with all of the money I raised/gave! It was my great honor - they do an amazing job.,"beyond happy: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
420,DT1000_1500.txt,DT,"Just finished a press conference in Trump Tower wherein I gave information on which VETERANS groups got the $5,600,000 that I raised/gave!","It was my great honor: Loaded_Language, ""they do an amazing job"": Exaggeration,Minimisation",1,,,,,,,,,,,,,,,2.0
421,DT1000_1500.txt,DT,"I have a judge in the Trump University civil case, Gonzalo Curiel (San Diego), who is very unfair. An Obama pick. Totally biased-hates Trump","totally biased against me: Exaggeration,Minimisation, ""very unfair"": Loaded_Language",,,,1,,,,,,,,,,,,2.0
422,DT1000_1500.txt,DT,I hope everyone had a great Memorial Day!,"An Obama pick: Name_Calling,Labeling, ""Totally biased-hates Trump"": Name_Calling,Labeling",,2,,,,,,,,,,,,,,2.0
423,DT1000_1500.txt,DT,"""@NBCDFW: Trump rallies veterans at annual Rolling Thunder Gathering https://t.co/b08FcMlgkr https://t.co/RCDeLvHQqD""",we will soon MAKE AMERICA GREAT AGAIN: Slogans,,,,,,,,,1,,,,,,,1.0
424,DT1000_1500.txt,DT,"""@TeaPartyNevada: #Trump2016 ""Illegals are taken care of better than our veterans."" https://t.co/KKIgM4rNma https://t.co/1cEZ8wG7Cy""","""""""Illegals are taken care of better than our veterans"": Whataboutism,Straw_Men,Red_Herring",,,,,,,,,,,,,1,,,1.0
425,DT1000_1500.txt,DT,"In getting the endorsement of the 16,500 Border Patrol Agents (thank you), the statement was made that the WALL was very necessary!",Nice: Repetition,,,1,,,,,,,,,,,,,1.0
426,DT1000_1500.txt,DT,Obama says a WALL at our southern border won't enhance our security (wrong) and yet he now wants to build a much bigger wall (fence) at W.H.,"Obama says: Repetition, ""our security"": Flag-Waving",,,1,,,,,,,,,,,,,2.0
427,DT1000_1500.txt,DT,"If dummy Bill Kristol actually does get a spoiler to run as an Independent, say good bye to the Supreme Court!","dummy Bill Kristol: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
428,DT1000_1500.txt,DT,The Republican Party has to be smart &amp; strong if it wants to win in November. Can't allow lightweights to set up a spoiler Indie candidate!,"say good bye to the Supreme Court: Loaded_Language, ""The Republican Party has to be smart &amp; strong if it wants to win in November. Can't allow lightweights to set up a spoiler Indie candidate"": Appeal_to_fear-prejudice",1,,,,,,,,,,,,,,,2.0
429,DT1000_1500.txt,DT,"Bill Kristol has been wrong for 2yrs-an embarrassed loser, but if the GOP can't control their own, then they are not a party. Be tough, R's!","an embarrassed loser: Name_Calling,Labeling, ""if the GOP can't control their own, then they are not a party. Be tough, R's"": Black-and-White_Fallacy",,1,,,,,,,,,,,,,,2.0
430,DT1000_1500.txt,DT,Good news is that my campaign has perhaps more cash than any campaign in the history of politics- b/c I stand 100% behind everything we do.,"perhaps more cash than any campaign in the history of politics: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
431,DT1000_1500.txt,DT,Heading to D.C. to see and hear ROLLING THUNDER. Amazing people that LOVE OUR COUNTRY. Great spirit!,Amazing people that LOVE OUR COUNTRY: Flag-Waving,,,,,,,1,,,,,,,,,1.0
432,DT1000_1500.txt,DT,Honor Memorial Day by thinking of and respecting all of the great men and women that gave their lives for us and our country! We love them.,"Great spirit: Loaded_Language, ""great men and women"": Repetition",1,,,,,,,,,,,,,,,2.0
433,DT1000_1500.txt,DT,Does President Obama ever discuss the sneak attack on Pearl Harbor while he's in Japan? Thousands of American lives lost. #MDW,"for us and our country: Flag-Waving, ""We love them"": Slogans, ""sneak attack"": Loaded_Language",,,,,,,1,,,,,,,,,3.0
434,DT1000_1500.txt,DT,Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me!,Don't believe the biased and phony media quoting people who work for my campaign. The only quote that matters is a quote from me: Appeal_to_Authority,,,,,,,,,,1,,,,,,1.0
435,DT1000_1500.txt,DT,"I am always on the front page of the failing @nytimes, but when I won the GOP nomination, I'm in the back of the paper. Very dishonest!",the failing @nytimes: Repetition,,,1,,,,,,,,,,,,,1.0
436,DT1000_1500.txt,DT,The media is on a new phony kick about my management style. I spend much less money &amp; get much better results! What we need as Prez!,"Very dishonest: Repetition, ""phony kick"": Loaded_Language",,,1,,,,,,,,,,,,,2.0
437,DT1000_1500.txt,DT,"The failing @nytimes wrote a story about my management style &amp; that I don't have many people. I have 73, Hillary has 800- &amp; I'm beating her.",The failing @nytimes: Repetition,,,1,,,,,,,,,,,,,1.0
438,DT1000_1500.txt,DT,"Great rally in Fresno, California- great crowd! Thank you! #Trump2016 https://t.co/TVSPvxOmve","How nice, but what do we get: Doubt, ""NOT ENOUGH"": Loaded_Language",,,,,1,,,,,,,,,,,2.0
439,DT1000_1500.txt,DT,Obama administration fails to screen Syrian refugees' social media accounts: https://t.co/MMa07nwa44,Obama administration fails to screen Syrian refugees: Doubt,,,,,1,,,,,,,,,,,1.0
440,DT1000_1500.txt,DT,.@SanDiegoPD- Fantastic job on handling the thugs who tried to disrupt our very peaceful and well attended rally. Greatly appreciated!,"Fantastic job: Loaded_Language, ""thugs"": Repetition",1,,,,,,,,,,,,,,,2.0
441,DT1000_1500.txt,DT,AN AMERICA FIRST ENERGY PLAN #MakeAmericaGreatAgain #Trump2016 https://t.co/kTi6e1zyNI https://t.co/WjI8Rx11no,"AN AMERICA FIRST: Repetition, ""MakeAmericaGreatAgain"": Repetition",,,2,,,,,,,,,,,,,2.0
442,DT1000_1500.txt,DT,"Today we, together, won the Republican Nomination for President! https://t.co/82l6TjA2lk",Run Marco: Slogans,,,,,,,,,1,,,,,,,1.0
443,DT1000_1500.txt,DT,Thank you Mr. &amp; Mrs. @TomBarrackJr for the wonderful and magical evening last night. It will not be forgotten. #Trump2016,wonderful: Repetition,,,1,,,,,,,,,,,,,1.0
444,DT1000_1500.txt,DT,.@kimguilfoyle- just watched you on @OutnumberedFNC- thank you!,It will not be: Repetition,,,1,,,,,,,,,,,,,1.0
445,DT1000_1500.txt,DT,The Inspector General's report on Crooked Hillary Clinton is a disaster. Such bad judgement and temperament cannot be allowed in the W.H.,disaster: Loaded_Language,1,,,,,,,,,,,,,,,1.0
446,DT1000_1500.txt,DT,"The protesters in New Mexico were thugs who were flying the Mexican flag. The rally inside was big and beautiful, but outside, criminals!",thugs: Repetition,,,1,,,,,,,,,,,,,1.0
447,DT1000_1500.txt,DT,Crooked Hillary Clinton just can't close the deal with Bernie. I had to knock out 16 very good and smart candidates. Hillary doesn't have it,"criminals: Name_Calling,Labeling, ""Crooked Hillary"": Repetition, ""very good and smart candidates"": Name_Calling,Labeling",,2,,,,,,,,,,,,,,3.0
448,DT1000_1500.txt,DT,"Goofy Senator Elizabeth Warren @elizabethforma has done less in the U.S. Senate than practically any other senator. All talk, no action!","Hillary doesn't have it Goofy Senator Elizabeth Warren: Doubt, ""has done less in the U.S. Senate than practically any other senator"": Exaggeration,Minimisation",,,,,1,,,,,,,,,,,2.0
449,DT1000_1500.txt,DT,"@elizabethforma Goofy Elizabeth Warren, sometimes known as Pocahontas, bought foreclosed housing and made a quick killing. Total hypocrite!","All talk, no action: Doubt",,,,,1,,,,,,,,,,,1.0
450,DT1000_1500.txt,DT,"""@gordonsr1052: Washington, BIG Thank You for supporting Trump! We are all going to help Trump Make America Great Again! Trump2016!""","Total hypocrite: Name_Calling,Labeling, ""BIG Thank"": Loaded_Language",,1,,,,,,,,,,,,,,2.0
451,DT1000_1500.txt,DT,"""@buiIdthewall: @realDonaldTrump high energy!""",Trump Make America Great Again: Slogans,,,,,,,,,1,,,,,,,1.0
452,DT1000_1500.txt,DT,"""@PiperSul: Great speech tonight Mr.Trump! Good Luck in California! Thank you.","""high energy!"""""": Slogans, ""Great speech"": Exaggeration,Minimisation",,,,,,,,,1,,,,,,,2.0
453,DT1000_1500.txt,DT,"""@DeepakS76435750: @realDonaldTrump congratulations from India""",Good Luck in California: Slogans,,,,,,,,,1,,,,,,,1.0
454,DT1000_1500.txt,DT,"""@jknatter: @realDonaldTrump #TrumpTrain""","""MakeAmericaGreatAgain"""""": Repetition",,,1,,,,,,,,,,,,,1.0
455,DT1000_1500.txt,DT,"@elizabethforma Goofy Elizabeth Warren, sometimes referred to as Pocahontas because she faked the fact she is native American, is a lowlife!","""Great job! Make America Great Again!"""""": Slogans",,,,,,,,,1,,,,,,,1.0
456,DT1000_1500.txt,DT,"Great rally in New Mexico, amazing crowd! Now in L.A. Big rally in Anaheim.","is a lowlife: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
457,DT1000_1500.txt,DT,Thank you Washington! #Trump2016 #MakeAmericaGreatAgain https://t.co/v9glTwj6gy,"amazing crowd: Loaded_Language, ""Thank you Washington"": Slogans",1,,,,,,,,,,,,,,,2.0
458,DT1000_1500.txt,DT,Great honor to receive today's endorsement of @RickSantorum. Really nice! #Trump2016,MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
459,DT1000_1500.txt,DT,Thank you @DailyMail- for setting the failing @NYTimes story straight. This is what the NYT's should have written! https://t.co/Feb6dhctQo,the failing @NYTimes story straight. This is what the NYT's should have written: Doubt,,,,,1,,,,,,,,,,,1.0
460,DT1000_1500.txt,DT,A wonderfully written article concerning Israel by @JasonDovEsq https://t.co/LZ9qWRYzdj,"the dishonest media: Name_Calling,Labeling, ""wonderfully written"": Loaded_Language",,1,,,,,,,,,,,,,,2.0
461,DT1000_1500.txt,DT,A great new book has been written about Crooked Hillary. Read it &amp; you will never be able to vote for her. @Ed_Klein https://t.co/ujDwSSFhbx,"Crooked Hillary: Repetition, ""you will never be able to vote for her"": Black-and-White_Fallacy",,,1,,,,,,,,,,,,,2.0
462,DT1000_1500.txt,DT,"Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs. Most importantly, she suffers from plain old bad judgement!","Crooked Hillary Clinton overregulates, overtaxes and doesn't care about jobs: Doubt, ""Most importantly, she suffers from plain old bad judgement"": Doubt",,,,,2,,,,,,,,,,,2.0
463,DT1000_1500.txt,DT,"Amazingly, with all of the money I have raised for the vets, I have got nothing but bad publicity from the dishonest and disgusting media.","the dishonest media: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
464,DT1000_1500.txt,DT,"Much of the money I have raised for our veterans has already been distributed, with the rest to go shortly to various other veteran groups.","the dishonest and disgusting media: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
465,DT1000_1500.txt,DT,"Join me in California or Montana! 5/25/16: Anaheim, California https://t.co/mmPck1HYrC 5/26/16: Billings, Montana https://t.co/atvrCgjFDe",Nice: Repetition,,,1,,,,,,,,,,,,,1.0
466,DT1000_1500.txt,DT,Is Hillary really protecting women? https://t.co/8ZtEIWNqz4,Is Hillary really protecting women: Doubt,,,,,1,,,,,,,,,,,1.0
467,DT1000_1500.txt,DT,"In trade, military and EVERYTHING else, it will be AMERICA FIRST! This will quickly lead to our ultimate goal: MAKE AMERICA GREAT AGAIN!",it will be AMERICA FIRST: Repetition,,,1,,,,,,,,,,,,,1.0
468,DT1000_1500.txt,DT,Thank you America! #Trump2016 https://t.co/xfINxdRNiQ,MAKE AMERICA GREAT AGAIN: Repetition,,,1,,,,,,,,,,,,,1.0
469,DT1000_1500.txt,DT,The American people are sick and tired of not being able to lead normal lives and to constantly be on the lookout for terror and terrorists!,"Thank you America: Slogans, ""The American people are sick and tired"": Flag-Waving",,,,,,,,,1,,,,,,,2.0
470,DT1000_1500.txt,DT,Bernie Sanders is continuing his quest because he believes that Crooked Hillary Clinton will be forced out of the race - e-mail scandal!,Crooked Hillary: Repetition,,,1,,,,,,,,,,,,,1.0
471,DT1000_1500.txt,DT,"Join me on Wednesday, May 25th at the Anaheim Convention Center! #Trump2016 #MAGA Tickets: https://t.co/mmPck1HYrC https://t.co/xGkVbxTamz",MAGA: Repetition,,,1,,,,,,,,,,,,,1.0
472,DT1000_1500.txt,DT,Crooked Hillary wants a radical 500% increase in Syrian refugees. We can’t allow this. Time to get smart and protect America!,"Crooked Hillary: Repetition, ""We can’t allow"": Repetition",,,2,,,,,,,,,,,,,2.0
473,DT1000_1500.txt,DT,"How can Crooked Hillary say she cares about women when she is silent on radical Islam, which horribly oppresses women?","Time to get smart and protect America! How can Crooked Hillary say she cares about women when she is silent on radical Islam, which horribly oppresses women: Flag-Waving",,,,,,,1,,,,,,,,,1.0
474,DT1000_1500.txt,DT,Why do the networks continue to put dopey @BillKristol on panels when he has called every single shot about me wrong for 2 yrs?,"dopey @BillKristol: Name_Calling,Labeling, ""when he has called every single shot about me wrong for 2 yrs"": Doubt",,1,,,,,,,,,,,,,,2.0
475,DT1000_1500.txt,DT,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad! Would be four more years of stupidity!,Hillary Clinton is not qualified to be president because her judgement has been proven to be so bad: Doubt,,,,,1,,,,,,,,,,,1.0
476,DT1000_1500.txt,DT,Crooked Hillary said that I want guns brought into the school classroom. Wrong!,"Would be four more years of stupidity: Appeal_to_fear-prejudice, ""Crooked Hillary"": Repetition",,,,,,1,,,,,,,,,,2.0
477,DT1000_1500.txt,DT,"""@dubilujane: I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A, without a doubt.","Wrong: Loaded_Language, ""I trust @realDonaldTrump more anyone ever to protect America.He WILL do the right thing for the U.S.A, without a"": Flag-Waving",1,,,,,,,,,,,,,,,2.0
478,DT1000_1500.txt,DT,Thank you to all of the men and women who have served our country. You are our true heroes! #ArmedForcesDay https://t.co/A3Wus0cRIO,"Thank you to all of the men and women who have served our country: Flag-Waving, ""You are our true heroes"": Flag-Waving",,,,,,,2,,,,,,,,,2.0
479,DT1000_1500.txt,DT,MAKE AMERICA GREAT AGAIN! https://t.co/MAZK5bdZuD,"She is reckless and dangerous: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
480,DT1000_1500.txt,DT,".@CNN is so negative, getting even worse as I get closer. Just had two anti-Trump losers with zero rebuttal from my team. Turning off!","MAKE AMERICA GREAT AGAIN: Repetition, ""so negative"": Loaded_Language, ""getting even worse"": Exaggeration,Minimisation",,,1,,,,,,,,,,,,,3.0
481,DT1000_1500.txt,DT,"""@RBacliff: Hillary wants to rip the guns out of America's hands. No guns = no protection. Get on #TrumpTrain &amp; join @NRA to stop her.""",Hillary wants to rip the guns out of America's hands: Flag-Waving,,,,,,,1,,,,,,,,,1.0
482,DT1000_1500.txt,DT,Crooked Hillary wants to get rid of all guns and yet she is surrounded by bodyguards who are fully armed. No more guns to protect Hillary!,Crooked Hillary: Repetition,,,1,,,,,,,,,,,,,1.0
483,DT1000_1500.txt,DT,"While our wonderful president was out playing golf all day, the TSA is falling apart, just like our government! Airports a total disaster!","our wonderful president: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
484,DT1000_1500.txt,DT,Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person!,"just like our government: Flag-Waving, ""total disaster"": Exaggeration,Minimisation, ""Crooked Hillary is spending tremendous amounts of Wall Street money on false ads against me. She is a very dishonest person"": Doubt",,,,,,,1,,,,,,,,,3.0
485,DT1000_1500.txt,DT,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton!,Crooked Hillary Clinton wants to essentially abolish the 2nd Amendment. No gun owner can ever vote for Clinton: Black-and-White_Fallacy,,,,,,,,,,,1,,,,,1.0
486,DT1000_1500.txt,DT,"Thank you @TheTodaysGolfer for the wonderful statement that ""the new par 3 9th hole @Trump Turnberry could be the most dramatic in Britain.""",wonderful: Repetition,,,1,,,,,,,,,,,,,1.0
487,DT1000_1500.txt,DT,"@montgomeriefdn Colin, great to have you at Trump Turnberry. So proud of you and your GREAT playing! You made winning MAJORS look easy!","the most dramatic: Exaggeration,Minimisation, ""So proud of you"": Loaded_Language",,,,1,,,,,,,,,,,,2.0
488,DT1000_1500.txt,DT,"""@montgomeriefdn: @TrumpTurnberry Best Links Course in Britain. Ailsa Course opens June '16 Can't wait to play it https://t.co/HnQbj3ipuS""","You made winning MAJORS look easy: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
489,DT1000_1500.txt,DT,Thank you for your wonderful endorsement today @TGowdySC. It means a great deal to me. We will not disappoint! #Trump2016,wonderful endorsement: Loaded_Language,1,,,,,,,,,,,,,,,1.0
490,DT1000_1500.txt,DT,Thank you! An honor to be the first candidate ever endorsed by the @NRA- prior to @GOPconvention! #Trump2016 #2A https://t.co/ygLUAl7gzx,MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
491,DT1000_1500.txt,DT,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad!,Failing @NYTimes will always take a good story about me and make it bad. Every article is unfair and biased. Very sad: Doubt,,,,,1,,,,,,,,,,,1.0
492,DT1000_1500.txt,DT,"Thanks @piersmorgan! ""Trump is the most unpredictable, extraordinary, entertaining&amp;massively popular candidate this country has ever seen.""","""the most unpredictable, extraordinary, entertaining&amp;massively popular candidate this country has ever seen."""""": Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
493,DT1000_1500.txt,DT,Crooked Hillary can't even close the deal with Bernie - and the Dems have it rigged in favor of Hillary. Four more years of this? No way!,"Crooked Hillary: Repetition, ""the Dems have it rigged in favor of Hillary. Four more years of this? No way! Crooked Hillary Clinton looks presidential? I don't think so"": Doubt",,,1,,,,,,,,,,,,,2.0
494,DT1000_1500.txt,DT,Crooked Hillary Clinton looks presidential? I don't think so! Four more years of Obama and our country will never come back. ISIS LAUGHS!,Four more years of Obama and our country will never come back: Black-and-White_Fallacy,,,,,,,,,,,1,,,,,1.0
495,DT1000_1500.txt,DT,"Look where the world is today, a total mess, and ISIS is still running around wild. I can fix it fast, Hillary has no chance!","a total mess: Exaggeration,Minimisation, ""running around wild"": Loaded_Language",,,,1,,,,,,,,,,,,2.0
496,DT1000_1500.txt,DT,"Crooked Hillary has zero imagination and even less stamina. ISIS, China, Russia and all would love for her to be president. 4 more years!","Hillary has no chance: Thought-terminating_Cliches, ""Crooked Hillary has zero imagination and even less stamina"": Exaggeration,Minimisation",,,,,,,,,,,,1,,,,2.0
497,DT1000_1500.txt,DT,"I said that Crooked Hillary Clinton is ""not qualified"" to be president because she has ""very bad judgement"" - Bernie said the same thing!",Crooked Hillary: Repetition,,,1,,,,,,,,,,,,,1.0
498,DT1000_1500.txt,DT,Thank you @LtStevenLRogers. We will respond to terrorism with strength in 2017! https://t.co/Mk4YuuRf4s,"""""""very bad judgement"""""": Loaded_Language",1,,,,,,,,,,,,,,,1.0
499,DT1000_1500.txt,DT,How quality a woman is Rowanne Brewer Lane to have exposed the @nytimes as a disgusting fraud? Thank you Rowanne.,How quality a woman is Rowanne Brewer Lane to have exposed the @nytimes as a disgusting fraud: Doubt,,,,,1,,,,,,,,,,,1.0
500,DT1000_1500.txt,DT,My list of potential U.S. Supreme Court Justices was very well recieved. During the next number of weeks I may be adding to the list!,Great hate and sickness: Loaded_Language,1,,,,,,,,,,,,,,,1.0
501,DT1000_1500.txt,DT,"Some low-life journalist claims that I ""made a pass"" at her 29 years ago. Never happened! Like the @nytimes story which has become a joke!","low-life journalist: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
502,DT1000_1500.txt,DT,#MakeAmericaGreatAgain #Trump2016 https://t.co/kXhc2j94YF https://t.co/YZAdAndKXv,MakeAmericaGreatAgain: Repetition,,,1,,,,,,,,,,,,,1.0
503,DT1000_1500.txt,DT,Why did Clinton supporter @AlisonForKY declare Crooked Hillary winner in KY when AP hasn't even called the race?,"MakeAmericaGreatAgain: Repetition, ""Clinton supporter @AlisonForKY"": Name_Calling,Labeling, ""Crooked Hillary winner"": Name_Calling,Labeling",,,1,,,,,,,,,,,,,3.0
504,DT1000_1500.txt,DT,Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him. Many of his disenfranchised fans are for me!,Bernie Sanders is being treated very badly by the Democrats - the system is rigged against him: Causal_Oversimplification,,,,,,,,1,,,,,,,,1.0
505,DT1000_1500.txt,DT,"Paul Begala, the dopey @CNN flunky and head of the Pro-Hillary Clinton Super PAC, has knowingly committed fraud in his first ad against me.","dopey @CNN flunky: Name_Calling,Labeling",,1,,,,,,,,,,,,,,1.0
506,DT1000_1500.txt,DT,"""@ShoneeP: @realDonaldTrump Trump for President! Bernie is a joke, knows nothing - and Hillary is yesterday's and today's nightmare""","Bernie is a joke, knows nothing: Doubt",,,,,1,,,,,,,,,,,1.0
507,DT1000_1500.txt,DT,"""@MagicMetalNinja: The Trump movement will not be stopped. We support Trump because he is a true American looking out for #AmericaFIRST.""","""yesterday's and today's nightmare"""""": Name_Calling,Labeling, ""We support Trump because he is a true American looking out for #AmericaFIRST"": Flag-Waving",,1,,,,,,,,,,,,,,2.0
508,DT1000_1500.txt,DT,Thank you Oregon! #Trump2016 #MakeAmericaGreatAgain https://t.co/hK1yqlp9ca,Thank you Oregon: Slogans,,,,,,,,,1,,,,,,,1.0
509,DT1000_1500.txt,DT,"""@LouDobbs: Hillary Just Handed @realDonaldTrump a Huge Gift: Promising to Put Bubba in Charge of the Economy! #MakeAmericaGreatAgain!","MakeAmericaGreatAgain: Repetition, ""a Huge Gift"": Exaggeration,Minimisation",,,1,,,,,,,,,,,,,2.0
510,DT1000_1500.txt,DT,"""@sandrajeanne48: No way I believe Trump at 70% disapproval with women. Went to 3 rallies. At least 1/2 women. MSM LIES @TheFive""","MakeAmericaGreatAgain: Repetition, ""No way I believe Trump at 70% disapproval with women"": Doubt",,,1,,,,,,,,,,,,,2.0
511,DT1000_1500.txt,DT,"Michael Barbaro, the author of the now discredited @nytimes hit piece on me with women, has in past tweeted badly about me. He should resign","""MSM LIES @TheFive"""""": Doubt",,,,,1,,,,,,,,,,,1.0
512,DT1000_1500.txt,DT,"""@michael_favreau: @JIS3 @realDonaldTrump He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell. Trump 2016""","badly: Loaded_Language, ""He will destroy Hillary but why give CNN record breaking ratings CNN can go to hell"": Whataboutism,Straw_Men,Red_Herring",1,,,,,,,,,,,,,,,2.0
513,DT1000_1500.txt,DT,"I look so forward to debating Crooked Hillary Clinton! Democrat Primaries are rigged, e-mail investigation is rigged - so time to get it on!","Crooked Hillary: Repetition, ""Democrat Primaries are rigged, e-mail investigation is rigged"": Loaded_Language",,,1,,,,,,,,,,,,,2.0
514,DT1000_1500.txt,DT,I can't believe that @CNN would allow the very nice Jeffrey Lord to be savaged by a panel of seven Trump haters. 7 to 1 - Don't watch CNN!,savaged: Loaded_Language,1,,,,,,,,,,,,,,,1.0
515,DT1000_1500.txt,DT,"""@COWBOYSFORTRUMP: @ChristiChat @Rockprincess818 @realDonaldTrump That man is a pillar of strength and will be perfect as our next president","Trump haters: Name_Calling,Labeling, """"Don't watch CNN! """""""": Slogans, ""That man is a pillar of strength and will be perfect as our next president"": Flag-Waving",,1,,,,,,,,,,,,,,3.0
516,DT1000_1500.txt,DT,"Well, that is it. Well done Megyn --- and they all lived happily ever after! Now let us all see how ""THE MOVEMENT"" does in Oregon tonight!",Well done: Thought-terminating_Cliches,,,,,,,,,,,,1,,,,1.0
517,DT1000_1500.txt,DT,"""@mai_Ttag: Great interview! Happy you had a chance to show the other side of you. Never change, never forget you are our messenger!""","""Amazing job"""""": Loaded_Language",1,,,,,,,,,,,,,,,1.0
518,DT1000_1500.txt,DT,"""@CostaKenneth: @megynkelly @realDonaldTrump Great interview Megyn""","Best interview that I have ever seen: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
519,DT1000_1500.txt,DT,"""@johnjohnlacca: Donald u have done a terrific job so far on the interview. Cannot wait until u r president #MegynKellyPresents","a terrific job: Exaggeration,Minimisation",,,,1,,,,,,,,,,,,1.0
520,DT1000_1500.txt,DT,"""@markgruber1960: @megynkelly @realDonaldTrump That's why he is so successful. He is driven to succeed"" True!",Cannot wait until: Loaded_Language,1,,,,,,,,,,,,,,,1.0
521,DT1000_1500.txt,DT,"""@ladytsbrug: Lovely interview, Mr. Trump! @realDonaldTrump"" Thanks.","That's why he is so successful: Causal_Oversimplification, """"He is driven to succeed"""""""": Loaded_Language, ""True"": Loaded_Language",,,,,,,,1,,,,,,,,3.0
522,DT1000_1500.txt,DT,"""@johnkirtley: @megynkelly @realDonaldTrump #MakeAmericaGreatAgain Thank you for this discourse. Wounds have been healed. Great job!""","Great: Loaded_Language, ""MakeAmericaGreatAgain"": Repetition",1,,,,,,,,,,,,,,,2.0
523,DT1000_1500.txt,DT,"""@jlund04: @megynkelly @realDonaldTrump it was refreshing to see you both in a different light. Well done.""","""Great job!"""""": Thought-terminating_Cliches",,,,,,,,,,,,1,,,,1.0
524,DT1000_1500.txt,DT,"""@FrankDallasAgg: @megynkelly @realDonaldTrump Trump is a great man and is FIGHTING for We The People!""","""Well done."""""": Thought-terminating_Cliches",,,,,,,,,,,,1,,,,1.0
525,DT1000_1500.txt,DT,"""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megyn. Thanks.","""Trump is a great man and is FIGHTING for We The People!"""""": Slogans",,,,,,,,,1,,,,,,,1.0
526,DT1000_1500.txt,DT,"""@LADYJOANNE: @megynkelly @realDonaldTrump we need Trump more then ever Megan Please don't lose it for America for us!""","we need Trump more then ever Megyn: Exaggeration,Minimisation, """"we need Trump more then ever Megan Please don't lose it for America for us!"""""""": Flag-Waving",,,,1,,,,,,,,,,,,2.0
527,DT1000_1500.txt,DT,"""@SandraR67758219: @realDonaldTrump You are a fighter and we LOVE that about you! Don't listen to these people who want you to change!""","""Great job"""""": Thought-terminating_Cliches, ""You are a fighter and we LOVE that about you"": Slogans",,,,,,,,,,,,1,,,,2.0
528,DT1000_1500.txt,DT,"""@longbyfive: @realDonaldTrump great interview with @megynkelly !"" Thanks.","""Don't listen to these people who want you to change!"""""": Thought-terminating_Cliches",,,,,,,,,,,,1,,,,1.0
